id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29516508,La Villita/ West Pilsen,79010967,Javier,South Lawndale,41.84919,-87.70031,Entire home/apt,74,1,108,2020-08-28,4.9,4,75
29534860,Private cozy 3 bedroom with a modern twist,220978085,Courtney,New City,41.79916,-87.67703,Entire home/apt,101,1,74,2020-09-06,3.31,1,31
29543192,Palmer Treehouse or Oasis - entire apartment,62150,K.Anne,Logan Square,41.92265,-87.70329,Entire home/apt,160,2,9,2020-02-16,0.39,3,21
29545196,Clean & Bright Chicago Condo - FREE Parking Spot,24129606,Leo & Alex,Logan Square,41.91624,-87.71089,Entire home/apt,76,1,140,2020-09-20,9.35,2,333
29545290,Culture Rich Loft 3 Bedroom 2 Bath w/ FREE Parking,118852631,Levi,Lower West Side,41.85331,-87.66659,Entire home/apt,106,2,42,2020-09-06,1.87,1,147
29547690,One large bedroom in Albany Park Townhouse,65135365,Fed,Albany Park,41.96971,-87.72782,Private room,35,1,28,2020-08-11,1.29,1,80
29561002,Charming In-law apartment belmont Gardens/Avondale,27056308,Peggy,Avondale,41.93584,-87.73193,Entire home/apt,79,2,69,2020-07-27,3.06,1,331
29564769,Wicker Park- Private Room & Bath in Beautiful Home,285886,Eoghan,West Town,41.90677,-87.67089,Private room,59,1,38,2019-11-01,2.75,2,0
29585534,Cozy Lincoln Park Apartment 2 Bedroom,9265623,Phillip & Michelle,Lake View,41.93569,-87.65101999999999,Entire home/apt,97,1,24,2019-11-01,1.05,2,0
29605328,Natural Light fills 2 Br 2 Ba with Balcony,125728650,Christiana,Rogers Park,42.01095,-87.6808,Entire home/apt,89,2,38,2019-09-01,1.93,1,0
29606788,City View Room,185387095,Heidi,Armour Square,41.850840000000005,-87.63718,Private room,71,1,35,2020-03-15,1.97,4,324
29630511,Bike the Lakefront from a Sleek Urban Retreat,222779466,Bronzeville Hospitality Group,Grand Boulevard,41.81107,-87.61249000000001,Entire home/apt,99,1,75,2020-09-17,3.52,1,326
29655041,Top-Notch Top-Floor Bucktown 2 Bedroom,44265896,Rachel,West Town,41.91145,-87.68419,Entire home/apt,108,3,78,2020-09-07,3.44,3,327
29655240,!Renovated and clean downtown home!,223206607,Michael,Near West Side,41.88058,-87.64551,Entire home/apt,104,1,130,2020-09-14,5.75,1,26
29657482,Comfy Private Studio Free St. Parking close to ORD,16070319,Yanhong,Jefferson Park,41.97658,-87.78458,Entire home/apt,65,3,89,2020-08-09,3.96,1,41
29658545,Pierce Place,53624888,Jacqueline,West Town,41.91057,-87.67071999999999,Entire home/apt,163,1,69,2020-03-08,3.05,1,3
29662041,On the Boulevard in Logan Square,223258166,Paul,Logan Square,41.9279,-87.70036999999999,Entire home/apt,85,2,73,2020-09-13,3.43,1,252
29662221,Cozy Bedroom  near Medical District FB1,18714715,Aiste,Near West Side,41.88033,-87.68668000000001,Private room,35,32,8,2020-08-31,0.38,9,295
29681443,Linda’s Old Town Oasis,18266053,Linda,Lincoln Park,41.91748,-87.63799,Entire home/apt,159,2,10,2019-12-18,0.61,3,354
29685513,Spacious Apartment,223413595,Tajudeena,Greater Grand Crossing,41.76453,-87.63297,Entire home/apt,136,1,24,2020-02-23,1.07,1,365
29686993,Cute Apartment in East Chicago,78843359,Zuly,South Chicago,41.73842,-87.54981,Entire home/apt,59,3,35,2020-09-15,1.55,3,351
29704782,"Cozy, Modern Apartment near Transit",2069798,Afsha,Irving Park,41.96028,-87.71186,Entire home/apt,104,1,61,2020-08-28,2.66,6,53
29704960,DaQuietPLACEtoRELAX/5bdrm/15Min Downtown/8mMidway.,223534020,Fortino,Brighton Park,41.808609999999994,-87.71043,Entire home/apt,199,2,36,2020-09-07,1.59,4,358
29705065,Very clean & pet-positive in a great neighborhood!,71020808,Betsy,Irving Park,41.949,-87.7182,Entire home/apt,75,2,30,2020-08-30,1.58,1,57
29742620,Heart of Downtown Chicago Michigan Avenue,70572518,Chuma,Near North Side,41.89253,-87.62201,Entire home/apt,105,1,12,2019-11-26,0.87,1,0
29757889,Humble Abode,96225987,Marc,Greater Grand Crossing,41.76489,-87.63109,Shared room,80,32,1,2019-07-18,0.07,2,358
29761602,Univ of Chicago 3 bedroom cozy modern Greystone,44678013,Robin,Woodlawn,41.77588,-87.59894,Entire home/apt,299,2,24,2020-03-15,1.14,2,349
29775439,Lakeview Luxury Condo,128167149,Laura,Lake View,41.95111,-87.66985,Entire home/apt,200,7,29,2020-07-28,1.28,1,233
29784793,Remodel Clean One Bedroom w/Parking & Laundry,224089876,Dominik,Belmont Cragin,41.93736,-87.78461,Entire home/apt,50,31,2,2020-09-01,0.14,2,364
29800563,Ukrainian Village Garden Retreat,6928729,Marc,West Town,41.8982,-87.68421,Entire home/apt,84,2,16,2020-08-31,4.25,1,105
29817677,NEAR RIVER SLEEK NEW 1BR + BALCONY IN RIVER NORTH!,63313003,K,Near North Side,41.88888,-87.63563,Entire home/apt,118,14,6,2019-09-20,0.32,31,364
29818213,River North next to Michigan Ave: 1Br + Balcony!,63313003,K,Near North Side,41.89607,-87.63122,Entire home/apt,129,30,1,2019-09-08,0.08,31,365
29819119,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,Near North Side,41.8923,-87.62734,Hotel room,98,3,46,2020-03-12,2.16,24,330
29819757,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,Near North Side,41.8923,-87.62734,Hotel room,98,3,382,2020-09-16,16.93,24,331
29834590,Spacious One Bedroom Apartment - Great location,224413718,Nina,Lake View,41.94706,-87.64681,Entire home/apt,100,1,32,2020-02-16,1.42,1,0
29851934,Spacious Three-Bedroom in Charming Roscoe Village,65929302,Jack,North Center,41.94016,-87.6868,Entire home/apt,139,3,16,2019-10-20,0.89,2,65
29851980,"Modern, 2 BD apartment in Hot Logan Square!",224510995,Brian,Logan Square,41.91769,-87.70005,Entire home/apt,114,2,46,2020-09-13,2.03,1,65
29877084,Old Town Pied-à-terre with Private Terrace!,6616235,Slavyana,Near North Side,41.910509999999995,-87.63331,Entire home/apt,237,3,85,2020-09-11,3.79,1,352
29897713,Spacious 3 BR Home Is The Place For Your Group!,224814282,Mash,Near West Side,41.87956,-87.68186999999999,Entire home/apt,192,5,25,2020-03-16,1.13,1,78
29898641,Bronzeville Oasis,224818670,Adriane,Grand Boulevard,41.80922,-87.61353000000001,Entire home/apt,199,2,16,2020-08-31,0.95,5,270
29901389,Large High-Class Apt Near Beach w/ Free Parking!,53205721,Samson,Uptown,41.9693,-87.65066999999999,Entire home/apt,181,2,135,2020-09-14,6.0,1,321
29919180,R2 Lincoln Park Historic Landmark 1 Bedroom,23612069,Tj,Lincoln Park,41.929140000000004,-87.64067,Entire home/apt,82,1,109,2020-09-13,4.86,15,87
29919626,♫ Spacious ♬ Residence ♫ in the City♬,211038970,Alexander,Albany Park,41.96713,-87.71666,Private room,69,1,16,2019-10-13,0.72,4,180
29919842,♫ Couple's ♬ Urban ♫ Paradise ♬,211038970,Alexander,Albany Park,41.96778,-87.71635,Private room,69,1,20,2019-10-21,0.89,4,180
29920037,♫ Chicago's ♬ Authentic ♫ Lifestyle ♬,211038970,Alexander,Albany Park,41.96752,-87.71545,Private room,69,1,20,2019-10-24,0.89,4,180
29920382,♫ Lavish ♬ Bedroom ♫ w Private Patio ♬,211038970,Alexander,Albany Park,41.96799,-87.71656,Private room,69,1,31,2019-11-17,1.38,4,180
29926099,Classic Pilsen Redstone-Chicago,177019136,Estephany,Lower West Side,41.8553,-87.66102,Entire home/apt,90,1,37,2020-03-16,1.69,1,0
29926223,The Equality #6 | Museums+Chinatown 2bd/2ba,98193524,JW+Family,Near South Side,41.85352,-87.62379,Entire home/apt,98,2,80,2020-08-30,3.6,20,157
29927726,Private room in awesome apartment - pups welcome!,28892525,Jennifer,Irving Park,41.94184,-87.73472,Private room,77,3,2,2019-05-30,0.11,2,359
29941738,Wicker Park Graffiti Themed Loft,180004994,Jeannie And Paul,Lincoln Park,41.927479999999996,-87.66436999999999,Entire home/apt,207,2,46,2020-09-06,2.09,3,264
29942397,Go Cubs Go!,180004994,Jeannie And Paul,Lincoln Park,41.9286,-87.6646,Entire home/apt,10,2,22,2020-03-12,0.98,3,257
29947430,The Equality #10 | CDC Clean | Cozy 2bd/2ba,98193524,JW+Family,Near South Side,41.853629999999995,-87.62365,Entire home/apt,90,2,76,2020-09-07,3.41,20,171
29947578,The Equality #21 | CDC Clean | 2bd+Balcony&Gym,98193524,JW+Family,Near South Side,41.855290000000004,-87.62257,Entire home/apt,92,2,56,2020-09-08,2.51,20,171
29949126,2B+2B Dual King W/ Amazing River and City Views!,182280566,LuxClub,Loop,41.884409999999995,-87.62639,Entire home/apt,280,2,37,2020-09-14,1.7,3,361
29950782,Cozy 2 BDRMs Apt in Chinatown & Close to McCormick,219977804,Jake,Armour Square,41.85523,-87.63263,Entire home/apt,143,2,56,2020-09-06,2.52,2,176
29959214,West Pilsen Haven,57266636,Gwen,Lower West Side,41.85342,-87.67076,Entire home/apt,85,1,5,2019-01-27,0.22,2,0
29960994,Feel cozy in chicago,225262670,Karla,Edgewater,41.98536,-87.66899000000001,Private room,45,2,6,2019-10-14,0.32,1,80
29964527,Beautiful European Apartment,33816779,Michael,Woodlawn,41.78175,-87.60857,Entire home/apt,150,2,23,2020-09-07,1.03,1,300
29964813,Spacious and Stylish – Private Room in Chicago,10877977,Jennifer,Edgewater,41.981390000000005,-87.66119,Private room,68,1,19,2020-03-08,0.94,1,0
29995896,Spacious 1BR in Hyde Park with park view,14371557,Michal,Hyde Park,41.79602,-87.59401,Entire home/apt,55,3,7,2019-09-29,0.33,1,0
30010581,Unique 3BR Townhouse with Roofdeck & Parking,162008578,Jeff,Lincoln Park,41.91769,-87.65269,Entire home/apt,217,3,79,2020-09-03,3.55,1,346
30010719,S1 Old Town / Downtown / Lincoln Park / Gold Coast,23612069,Tj,Near North Side,41.90733,-87.63486,Entire home/apt,96,1,81,2020-09-07,3.84,15,50
30013572,Lincoln Park 3bd/2ba🥘Family&Pet Friendly+Parking,8738514,Robert,Lincoln Park,41.91767,-87.64919,Entire home/apt,205,2,71,2020-03-30,3.52,1,0
30016330,Bucktown 1st floor unit in 2 unit condo w/garden,225620211,David,Logan Square,41.9198,-87.68168,Entire home/apt,60,4,28,2020-03-17,1.47,1,0
30023762,ThePARADISE/8mMidway20mDowntownQuietArea.FreeWiffi,223534020,Fortino,Brighton Park,41.810159999999996,-87.71075,Entire home/apt,55,1,73,2020-09-14,3.25,4,344
30031925,Sink into the Plush Sofa at This Sleek Pad near Wrigleyville,225715038,Tom,North Center,41.95378,-87.68581,Entire home/apt,214,3,60,2020-09-07,2.92,6,337
30061803,Restful in West Town - 3 Bedroom with Patio!,217291095,Michael,West Town,41.894529999999996,-87.67034,Entire home/apt,122,2,71,2020-09-07,3.3,3,354
30067181,Comfortable & Cozy Home in the Heart of Chicago,29823067,Himanshu,Near North Side,41.89438,-87.62788,Entire home/apt,105,32,2,2019-08-14,0.12,1,351
30082951,"Newly renovated, private Apt. on the Northside!",17894286,Amanda,Logan Square,41.91975,-87.69393000000001,Entire home/apt,99,2,52,2020-02-16,2.33,1,19
30088902,Restoring Chicago speakeasy of the 1920s. Room 4A,51668477,Michael,Near North Side,41.89062,-87.63094,Private room,100,1,155,2020-09-06,6.97,8,341
30089490,Cozy Urban Garden Suite,166472628,Marta,Jefferson Park,41.9809,-87.7738,Entire home/apt,66,1,68,2020-08-23,3.1,1,74
30093151,"Chicago One bedroom, one bath,private living room",217862314,Elom,Greater Grand Crossing,41.76856,-87.61631,Entire home/apt,70,2,2,2019-07-14,0.12,1,88
30121968,"Walk to Wrigley and nightlife, Sleeps 8!!",37880875,Helen,North Center,41.94623,-87.67764,Entire home/apt,133,2,32,2020-09-01,1.72,1,86
30130765,Spacious Studio in the Heart of Wicker Park!,86777385,Jessica,West Town,41.90398,-87.68183,Entire home/apt,105,2,62,2020-03-15,2.79,1,0
30131664,Private Andersonville Studio,8998019,Juliette And Michael,Edgewater,41.976420000000005,-87.67051,Entire home/apt,78,2,79,2020-09-12,3.79,1,33
30145370,Classic Chicago Flat with Modern Amenities,57550905,Joseph,Edgewater,41.989290000000004,-87.66481999999999,Entire home/apt,149,5,53,2020-09-01,2.41,1,15
30148742,Vaulted Logan Square Pad with Mid-Century Vibes,2688507,Luke,Logan Square,41.91815,-87.70828,Entire home/apt,160,2,42,2020-03-20,1.99,1,0
30166237,Amazing Home Minutes To Trains Highways & Downtown,119101416,Dana,Jefferson Park,41.9718,-87.75408,Entire home/apt,99,2,41,2020-03-18,1.91,1,1
30171391,Classic Chicago (entire ) 3 bed Row HousePARK FREE,25715675,Joyce,East Garfield Park,41.8798,-87.70136,Entire home/apt,79,4,89,2020-08-28,4.18,3,19
30175946,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,Near North Side,41.89152,-87.62638000000001,Hotel room,31,4,24,2020-04-16,1.48,24,331
30186879,Old Irving Park / Avondale Nxt to Public Transport,31378386,Proper Stays,Irving Park,41.940979999999996,-87.72999,Private room,42,30,20,2020-07-18,0.93,9,280
30204360,Peaceful Portage Park Apartment,51605018,Aleksandra,Portage Park,41.95428,-87.77009,Entire home/apt,79,1,122,2020-09-04,5.55,1,325
30263091,Room in Charming House near O'hare airport,48532103,Silvia,Jefferson Park,41.98598,-87.77747,Private room,42,1,71,2020-03-16,3.36,1,0
30284277,"City Flat; Sleeps 6; Steps to Zoo, Near Downtown",142047837,Kate,Lincoln Park,41.9207,-87.64236,Entire home/apt,154,3,48,2020-03-27,2.4,2,0
30295107,"Clean, Cozy, Comfortable Studio Near Downtown",115855112,Ben & Sam,Bridgeport,41.834379999999996,-87.64726,Entire home/apt,76,2,50,2020-08-20,2.67,1,120
30296863,Pilsen Chicago: Forbes 12 best neighborhoods 2 BR,105135679,Michael,Lower West Side,41.85667,-87.68484000000001,Entire home/apt,100,1,52,2020-08-30,2.47,1,0
30313484,Sophisticated 2BR Apt 5 mins Walk to Wrigley,166918192,Brad & Sara,Lake View,41.95015,-87.65635,Entire home/apt,119,1,85,2020-08-16,3.85,17,217
30315174,Fully Furnished Studio + WiFi Amazing Deal!,166918192,Brad & Sara,Lake View,41.93595,-87.64457,Entire home/apt,88,1,93,2020-09-07,4.21,17,218
30316138,Contemporary Posh Apt. near Downtown & Hyde Park,223262080,Kayode,Grand Boulevard,41.81753,-87.61405,Entire home/apt,115,2,61,2020-08-29,2.8,1,360
30346558,Cozy lofted bed nestled in a home office,39246716,Sarah,Lake View,41.95624,-87.66624,Private room,79,1,17,2020-02-23,0.99,2,171
30350238,Logan Square/Bucktown -  Close to Everything,227806313,Luisa,Logan Square,41.92409,-87.6883,Entire home/apt,105,3,28,2020-09-06,1.37,1,178
30365762,Cozy Nest in Chicago's Vibrant Lincoln Square,74620805,Almir And Majda,Lincoln Square,41.96628,-87.68731,Entire home/apt,149,3,41,2020-09-19,1.88,2,102
30373503,Great Bedroom in an Amazing Apartment,58868732,Jake,Lake View,41.94252,-87.64904,Private room,38,1,1,2018-12-21,0.05,2,0
30399768,"3 Bedroom, 2 Full Baths - Andersonville & Uptown!",216607517,Winnemac Properties,Uptown,41.97338,-87.66471,Entire home/apt,125,2,64,2020-03-18,3.25,3,0
30400957,3 Bedroom Apt by Lincoln Square!,216607517,Winnemac Properties,Lincoln Square,41.9744,-87.68703000000001,Entire home/apt,150,2,42,2020-03-18,2.27,3,0
30404573,Cozy Basement place.,228303346,Olga,Austin,41.90292,-87.76612,Entire home/apt,60,1,36,2019-10-21,1.79,1,109
30417552,Relaxing and Sunny Apartment in Pilsen,26250043,Justin,Lower West Side,41.84952,-87.68379,Private room,29,1,92,2020-09-16,4.23,4,178
30439638,Basement Room2,30294237,Meesha,South Shore,41.764340000000004,-87.57168,Private room,28,1,4,2020-03-21,0.46,4,49
30441134,Best Deal 2BR Apt. For Short & Long Term Stay,166918192,Brad & Sara,Lake View,41.943870000000004,-87.6468,Entire home/apt,100,1,101,2020-09-01,4.65,17,202
30476352,Entire 1-Bed Room Apartment,40611884,Jorge,Rogers Park,42.01082,-87.6692,Entire home/apt,55,3,1,2019-03-18,0.05,1,0
30480255,Lincoln Square 1 bedroom. Walk to everything,24286383,Lisa,Lincoln Square,41.9653,-87.68214,Entire home/apt,70,1,17,2020-09-03,1.1,3,146
30492373,New 3BR Residence Adjacent to Wrigley Field,544270,Noah,Lake View,41.94855,-87.65553,Entire home/apt,75,5,57,2020-08-09,2.62,2,161
30502506,Skyrise home in the heart of Chicago,228914455,Arnold,Near South Side,41.86652,-87.62257,Private room,200,1,2,2019-03-17,0.1,1,0
30504328,Sunny and Relaxing Apartment in Pilsen,26250043,Justin,Lower West Side,41.84952,-87.68379,Private room,34,1,80,2020-08-23,3.69,4,0
30504773,Luxurious  2/2 Condo in the heart of Little India,66951412,Salima,West Ridge,41.99474,-87.69731,Entire home/apt,76,2,35,2020-06-28,1.66,1,349
30506211,Bright and Open Apartment,26250043,Justin,Lower West Side,41.84952,-87.68379,Private room,32,1,99,2020-09-12,4.52,4,171
30506424,Sunny and Open Apartment,26250043,Justin,Lower West Side,41.84952,-87.68379,Private room,34,1,89,2020-09-16,4.11,4,175
30536360,"Logan Sq / Wicker Pk, steps from train, night life",13005461,Nathan,Logan Square,41.91516,-87.68998,Entire home/apt,65,2,92,2020-09-17,4.23,2,109
30537269,Bright 2bd/1ba btw Downtown & O'Hare,459291,Silvia,Irving Park,41.95012,-87.71294,Entire home/apt,125,3,29,2020-03-01,1.38,2,324
30539151,Garden Apartment in the Historic Heart of the City,222479012,Amanda,Near West Side,41.87743,-87.66509,Entire home/apt,86,3,85,2020-09-17,4.03,1,90
30584824,"Stylish, Comfy & Close to Downtown (Sleeps 4)",54076186,Ovation,Bridgeport,41.8392,-87.65701,Entire home/apt,45,1,87,2020-09-17,4.0,2,306
30593764,East Village quaint 2 bedroom,17054628,Joe,West Town,41.89271,-87.67213000000001,Entire home/apt,90,4,6,2019-11-16,0.29,1,51
30594135,Spacious Loft Apartment in Historic Neighborhood,229492288,Harvey,Beverly,41.714079999999996,-87.66319,Entire home/apt,71,2,46,2020-09-18,2.18,1,70
30674961,Chicago Vintage Charm! 2BR/1BA,5228189,Matthew,Lake View,41.960609999999996,-87.67111,Entire home/apt,80,3,75,2020-09-04,3.52,14,172
30685450,Spacious & Bright 3BR Heart of Wicker Park for You,43933909,Nat,West Town,41.91003,-87.67014,Entire home/apt,213,1,30,2020-03-01,1.42,15,3
30687839,Get Cozy at a Powder-Blue Residence in the Heart of Pilsen,172229895,Bel,Lower West Side,41.85605,-87.65295,Entire home/apt,99,2,96,2020-08-30,4.72,2,271
30693296,Cute studio with King bed near Lincoln Park Zoo,7958886,Les Petites,Lake View,41.94101,-87.64254,Entire home/apt,77,1,60,2020-09-12,2.82,9,179
30693617,NW Chicago Apartment in Safe Neighborhood,111477228,Jody,Portage Park,41.94279,-87.76406,Entire home/apt,80,2,48,2020-09-19,2.23,1,170
30735784,chicago lakeside apartment,11404643,Alma,Edgewater,41.98826,-87.65543000000001,Entire home/apt,90,5,40,2020-03-12,1.87,1,230
30740972,CASTLE IN THE SKY - 10 Minutes to ALL FUN!,45284138,Kenny,Lake View,41.93647,-87.6496,Private room,80,3,31,2020-07-26,1.68,2,89
30746416,Spacious & Attractive Private Room in Wicker Park,43933909,Nat,West Town,41.9116,-87.66953000000001,Private room,42,1,64,2020-09-08,2.98,15,33
30751848,☙Stylish Home between O'Hare and Downtown Chicago❧,152682306,Kristina,Portage Park,41.9617,-87.75541,Private room,66,5,31,2020-08-15,1.48,1,86
30755675,Spacious & Bright Private Room in Wicker Park,43933909,Nat,West Town,41.90997,-87.6694,Private room,42,1,80,2020-08-26,3.73,15,25
30755892,Spacious & Charming Private Room in Wicker Park,43933909,Nat,West Town,41.91069,-87.67018,Private room,49,1,92,2020-09-02,4.27,15,0
30771810,♥Modern & Chic 3BR | Fireplace+Netflix+Parking♥,86318831,Andrei,North Center,41.94042,-87.67976,Entire home/apt,180,1,104,2020-09-07,4.88,5,67
30774781,Unique Roscoe Village Penthouse Loft - Hidden Gem!,2082368,Jon,North Center,41.94455,-87.67978000000001,Entire home/apt,250,1,3,2019-07-28,0.14,1,149
30793628,Spacious and Comfortable w/ convenient city access,107953984,Andy,South Shore,41.77196,-87.58752,Entire home/apt,101,2,51,2020-09-13,2.43,3,348
30815437,Hotel Quality Meets Local Living Deluxe Studio 3A,16090300,John,West Town,41.90226,-87.67220999999999,Hotel room,150,1,3,2020-09-06,0.22,10,124
30816729,Hotel Quality Meets Local Living Deluxe Studio 4A,16090300,John,West Town,41.90253,-87.6721,Hotel room,150,1,10,2020-09-15,0.52,10,132
30817507,Hotel Quality Meets Local Living Garden Studio 3D,16090300,John,West Town,41.902429999999995,-87.67133000000001,Hotel room,140,1,1,2020-06-25,0.34,10,132
30817981,Hotel Quality Meets Local Living King Room 3C,16090300,John,West Town,41.90221,-87.67206,Hotel room,128,1,4,2020-08-16,0.19,10,123
30818719,Hotel Quality Meets Local Living King Studio 4C,16090300,John,West Town,41.90205,-87.67056,Hotel room,128,1,5,2020-06-23,0.79,10,126
